MenuID,RestaurantID,ItemName,Description,Price,Category,CuisineType,IsVegetarian,IsAvailable
14068,473,Pizza Margherita Classic,Nostrum nemo placeat ipsam incidunt dolorem atque ab corporis hic minima.,187.69,Appetizer,Italian,False,True
14069,473,Pizza Margherita Royal,Dolor tenetur sunt numquam consequuntur facilis quod nihil.,309.93,Main Course,Italian,False,True
14070,473,Tiramisu Royal,Odit sit explicabo nulla consectetur fugit dolor sunt natus mollitia quasi aliquid.,153.83,Dessert,Italian,False,True
14071,473,Garlic Bread Royal,Temporibus animi quisquam totam veniam dolore consectetur adipisci voluptates enim est reprehenderit quidem.,180.41,Appetizer,Italian,True,True
14072,473,Tiramisu Classic,Facere delectus sit doloremque libero maxime tenetur molestiae occaecati in.,204.77,Appetizer,Italian,False,True
14073,473,Pizza Margherita Deluxe,Occaecati reiciendis quia accusantium odio excepturi modi eius dolores sunt aut voluptas id.,80.31,Appetizer,Italian,True,True
14074,473,Lasagna Classic,Accusamus beatae temporibus earum eveniet eius earum.,130.88,Appetizer,Italian,False,True
14075,473,Tiramisu Special,Eligendi aut facilis ex enim beatae ipsa cum.,341.43,Main Course,Italian,False,True
14076,473,Garlic Bread,Vitae libero quia sequi consequatur nesciunt ratione ab non ab quos illo.,222.42,Appetizer,Italian,True,True
14077,473,Lasagna,Cum inventore dicta sunt nesciunt doloribus quod molestias repellat laborum incidunt.,44.34,Bread,Italian,True,True
14078,473,Pizza Margherita Classic,Sint officiis commodi voluptate accusamus tempora quasi facilis et omnis optio quis voluptate.,162.78,Soup,Italian,False,True
14079,473,Garlic Bread Special,Aliquam earum consequuntur eos ab repudiandae eaque consequatur.,170.98,Appetizer,Italian,False,True
14080,473,Garlic Bread Royal,In molestiae molestias odio eveniet ipsa molestias non ratione itaque facilis ducimus cum.,170.76,Soup,Italian,True,True
14081,473,Tiramisu Special,Quidem eaque error dicta eius quas.,362.23,Main Course,Italian,False,True
14082,473,Bruschetta,Nisi eius repellat nemo aut nobis rerum perferendis.,146.55,Appetizer,Italian,True,True
14083,473,Pizza Margherita Classic,Corrupti nemo adipisci illo iusto architecto labore.,209.87,Main Course,Italian,False,True
14084,473,Tiramisu,Quod repellat suscipit eos autem nemo alias voluptate reiciendis quae delectus.,88.63,Soup,Italian,False,True
14085,473,Bruschetta Classic,Hic impedit est praesentium nesciunt magni fugit laboriosam animi aspernatur saepe.,121.12,Beverage,Italian,False,True
14086,473,Pizza Margherita Royal,Inventore fugit quaerat aliquid quia nemo vel asperiores qui accusantium nemo.,154.04,Salad,Italian,False,True
14087,473,Lasagna Special,Maxime ratione ipsam non neque consequuntur assumenda repellendus repudiandae.,176.83,Soup,Italian,True,True
14088,473,Bruschetta Special,Illum culpa itaque itaque dignissimos deserunt officia.,72.65,Bread,Italian,False,True
14089,473,Garlic Bread Special,Asperiores ut error deleniti numquam nam eos totam quo ad officia repudiandae.,79.35,Appetizer,Italian,True,True
14090,474,Pasta Alfredo Classic,Velit ducimus natus ab eos cum consequuntur natus minima debitis.,175.21,Dessert,Italian,True,True
14091,474,Garlic Bread Special,Eligendi nemo laudantium at neque consequuntur voluptates sint.,277.0,Main Course,Italian,False,True
14092,474,Pizza Margherita,Necessitatibus minima nemo est placeat saepe magnam in.,125.34,Beverage,Italian,False,True
14093,474,Lasagna Deluxe,Quisquam quibusdam nulla consequatur similique corporis necessitatibus.,30.02,Bread,Italian,True,False
14094,474,Pasta Alfredo Deluxe,Cumque at dolorem sequi occaecati aliquam necessitatibus.,111.46,Soup,Italian,True,True
14095,474,Pizza Margherita Royal,Voluptatum quaerat enim magni soluta nesciunt quia doloribus.,203.07,Main Course,Italian,True,False
14096,474,Pizza Margherita,Molestias sint quisquam accusamus ea est provident voluptatum cum placeat.,32.12,Bread,Italian,True,True
14097,474,Garlic Bread Royal,Labore culpa magni animi beatae nemo et autem nemo rerum accusantium.,421.77,Main Course,Italian,False,True
14098,474,Pasta Alfredo,Totam perferendis impedit mollitia saepe quo.,148.05,Soup,Italian,True,True
14099,474,Tiramisu,Itaque laborum rem veritatis explicabo ipsam fuga perspiciatis.,193.88,Appetizer,Italian,True,True
14100,474,Garlic Bread Deluxe,Modi dicta consequatur iusto ratione corrupti totam.,172.9,Salad,Italian,True,True
14101,474,Lasagna,Repellat ducimus reiciendis numquam unde veritatis.,80.81,Dessert,Italian,True,True
14102,474,Bruschetta Special,Incidunt facere quas minima consequatur esse ipsam explicabo iure sequi nisi.,27.3,Bread,Italian,False,True
14103,474,Garlic Bread Royal,Hic assumenda tempora magnam provident ullam fuga eligendi.,55.79,Appetizer,Italian,False,True
14104,474,Pizza Margherita Classic,Dolore ipsa velit dolor nisi aperiam quae a quibusdam aperiam provident molestias.,201.6,Appetizer,Italian,True,True
14105,474,Tiramisu Special,Voluptas cumque in veritatis accusantium quasi impedit ullam atque assumenda.,142.33,Dessert,Italian,True,True
14106,474,Pasta Alfredo Special,Aperiam pariatur molestiae ipsam sequi eius maiores hic ut error magni eligendi neque.,187.75,Appetizer,Italian,False,True
14107,474,Pasta Alfredo,Est saepe blanditiis qui laborum aut tenetur facere atque reprehenderit provident itaque.,92.45,Dessert,Italian,True,True
14108,474,Pasta Alfredo Special,Accusantium delectus vero nisi autem maxime neque animi beatae sed doloremque quidem.,490.02,Main Course,Italian,True,True
14109,474,Bruschetta Special,Deleniti odio porro maxime ratione maiores ducimus optio.,151.89,Appetizer,Italian,False,True
14110,475,Idli,Sequi similique ex distinctio quia sequi earum voluptatum quam omnis.,236.9,Appetizer,South Indian,False,True
14111,475,Uttapam Special,Blanditiis voluptatum incidunt nesciunt vitae sequi harum dolorum.,154.77,Salad,South Indian,False,True
14112,475,Idli Deluxe,Odit debitis iusto porro culpa aperiam.,69.6,Bread,South Indian,True,True
14113,475,Sambar Special,Nam quam corrupti repudiandae accusamus voluptatum cumque inventore quia animi.,57.35,Bread,South Indian,False,True
14114,475,Sambar,Doloremque expedita nihil ratione eaque ea.,43.91,Bread,South Indian,False,False
14115,475,Coconut Chutney Classic,Dolore praesentium impedit sit consectetur hic voluptatibus tempore est.,179.28,Appetizer,South Indian,False,True
14116,475,Vada Royal,Accusantium nobis occaecati voluptas vel beatae error quas.,135.03,Beverage,South Indian,True,True
14117,475,Uttapam Royal,Est possimus recusandae libero iusto corporis.,174.7,Soup,South Indian,True,True
14118,475,Sambar Classic,Corrupti aperiam alias eligendi ex aut optio.,59.24,Beverage,South Indian,True,False
14119,475,Uttapam,Repellendus neque nihil similique sint atque modi quod expedita iusto unde quos soluta.,551.58,Main Course,South Indian,True,True
14120,475,Sambar Deluxe,Eaque incidunt molestias dignissimos nesciunt in similique dolorem rerum doloremque similique optio.,46.84,Bread,South Indian,True,True
14121,475,Coconut Chutney Special,Neque expedita repudiandae vitae explicabo possimus amet.,90.78,Soup,South Indian,True,True
14122,475,Uttapam,Eum tempore commodi a maiores similique dolore itaque illo earum.,32.76,Bread,South Indian,True,True
14123,475,Dosa Classic,Distinctio eos similique sint deserunt fuga tempore eum at maxime officia eaque.,167.38,Soup,South Indian,True,True
14124,475,Idli Classic,Enim praesentium a explicabo et voluptas.,66.23,Beverage,South Indian,True,True
14125,475,Coconut Chutney Royal,Natus perspiciatis aperiam vitae natus sint.,233.27,Appetizer,South Indian,True,True
14126,475,Uttapam,Officiis quas enim perferendis mollitia nihil quam ullam.,89.31,Appetizer,South Indian,False,True
14127,475,Dosa Royal,Veniam eum atque dignissimos necessitatibus neque veritatis veniam natus provident recusandae repellendus.,203.93,Salad,South Indian,True,True
14128,475,Dosa Deluxe,Magni dolor officia ullam sed error.,134.44,Beverage,South Indian,False,True
14129,475,Vada,Odit totam doloribus adipisci suscipit praesentium nemo hic.,425.07,Main Course,South Indian,False,True
14130,475,Vada,Rerum eaque nemo eligendi necessitatibus incidunt beatae adipisci.,86.09,Appetizer,South Indian,True,True
14131,475,Idli Classic,Maxime enim laboriosam blanditiis incidunt fuga provident in beatae.,87.73,Dessert,South Indian,False,True
14132,475,Uttapam Royal,Voluptates quisquam blanditiis totam provident velit atque voluptas nisi delectus laudantium labore.,40.3,Bread,South Indian,False,False
14133,475,Sambar Special,Eum totam distinctio error tempora quidem earum sint delectus natus quae.,159.59,Salad,South Indian,True,True
14134,475,Sambar Special,Dignissimos impedit cum magni voluptatem repellendus officiis perferendis.,90.26,Appetizer,South Indian,True,True
14135,475,Uttapam Royal,Amet esse laudantium iste laborum recusandae nesciunt temporibus minus mollitia.,83.39,Dessert,South Indian,True,True
14136,475,Idli,Perspiciatis voluptatem quod laboriosam odit necessitatibus corporis beatae harum modi quos rerum.,583.25,Main Course,South Indian,True,True
14137,475,Vada Classic,Illum ipsa vitae fugiat nam reprehenderit ut officiis occaecati.,188.05,Appetizer,South Indian,False,True
14138,475,Coconut Chutney Special,Eaque esse optio iure corporis fugiat ad voluptas.,82.32,Dessert,South Indian,True,False
14139,475,Sambar Royal,Eum quisquam adipisci velit animi voluptas impedit.,83.89,Soup,South Indian,True,True
14140,475,Vada Royal,Sed ducimus vel eius sint sequi qui exercitationem earum natus accusantium.,118.27,Dessert,South Indian,False,True
14141,475,Sambar Royal,Tempora accusantium totam nam iure ipsam ad vero vitae amet consectetur illo.,55.61,Bread,South Indian,False,True
14142,475,Idli Royal,Sapiente maxime in tempora ducimus ab.,222.51,Main Course,South Indian,False,True
14143,475,Coconut Chutney Deluxe,Ex quibusdam accusantium enim libero natus corrupti animi velit similique eos.,77.47,Bread,South Indian,True,True
14144,475,Vada Classic,Dolores iste quasi sequi ad ratione quibusdam ab quod error assumenda accusamus veniam.,116.83,Appetizer,South Indian,False,True
14145,475,Coconut Chutney Classic,Possimus occaecati ullam est aperiam incidunt quasi eos illum dolorum.,137.08,Dessert,South Indian,False,True
14146,475,Dosa,Magni perspiciatis eos illum labore laudantium.,248.35,Appetizer,South Indian,False,True
14147,476,Vada Classic,Cumque molestias saepe labore illo optio eius rem dignissimos facere illum.,157.18,Appetizer,South Indian,False,True
14148,476,Sambar Classic,Neque nemo quasi inventore assumenda perspiciatis.,232.04,Main Course,South Indian,True,True
14149,476,Sambar,Incidunt fugiat ut veniam ex reiciendis.,51.24,Bread,South Indian,True,True
14150,476,Idli,Est rem animi corrupti a ullam neque.,110.98,Dessert,South Indian,False,True
14151,476,Uttapam Royal,At dolor reiciendis quidem tenetur minima iure dicta.,43.84,Bread,South Indian,False,False
14152,476,Dosa Deluxe,Soluta corrupti perferendis facere odit dolorem incidunt modi fugiat consectetur.,143.66,Appetizer,South Indian,False,True
14153,476,Vada Deluxe,Delectus accusantium nihil consequuntur assumenda itaque consequuntur occaecati saepe vitae.,192.3,Salad,South Indian,False,True
14154,476,Sambar Deluxe,Consectetur asperiores rerum odit dolore repellendus quasi libero voluptatum distinctio esse nisi.,41.57,Bread,South Indian,False,True
14155,476,Vada Royal,Neque ea aperiam id dolore eligendi corrupti.,219.6,Salad,South Indian,True,True
14156,476,Vada Royal,Dolore velit nemo error perferendis similique quibusdam rem voluptatum.,98.48,Soup,South Indian,False,True
14157,476,Sambar Classic,Earum aliquid tenetur expedita nam maiores magni aperiam atque aspernatur at numquam consequatur.,177.03,Soup,South Indian,True,False
14158,476,Coconut Chutney Royal,Voluptate magni nobis voluptatibus delectus architecto.,461.49,Main Course,South Indian,False,True
14159,476,Vada Classic,Accusamus natus nisi ullam blanditiis adipisci voluptates quaerat molestias laboriosam.,57.09,Beverage,South Indian,False,True
14160,476,Sambar Deluxe,Voluptatem eligendi delectus placeat iste non non quisquam culpa tempore adipisci fuga.,112.25,Soup,South Indian,True,True
14161,476,Idli Royal,Dolores beatae quis illo impedit qui voluptatum asperiores impedit nostrum.,301.88,Main Course,South Indian,True,True
14162,476,Sambar,Molestias nesciunt ipsa sequi rem odit consequatur totam iure velit dolore esse possimus.,44.85,Beverage,South Indian,False,True
14163,476,Coconut Chutney,Esse dignissimos explicabo voluptatibus ratione mollitia distinctio amet nemo cum perspiciatis.,130.11,Soup,South Indian,False,True
14164,476,Dosa Special,Aspernatur ipsa culpa assumenda minima excepturi voluptates illo quam inventore.,161.14,Soup,South Indian,True,True
14165,476,Uttapam Classic,Eum libero assumenda ipsam laudantium a nihil id.,140.35,Beverage,South Indian,True,True
14166,476,Coconut Chutney Royal,Nihil tempora reiciendis corporis illum iste adipisci quisquam.,199.73,Appetizer,South Indian,False,True
14167,476,Sambar Royal,Fugit veritatis consequatur magni porro ea optio iste commodi possimus non numquam.,133.06,Dessert,South Indian,True,True
14168,476,Coconut Chutney Classic,Repudiandae quidem quam occaecati ex rem.,218.05,Appetizer,South Indian,False,True
14169,476,Vada Deluxe,Voluptas corporis tempore dolor cumque officia.,219.05,Appetizer,South Indian,True,True
14170,476,Dosa Special,Doloribus accusantium temporibus quae dolorum possimus magni rerum.,48.19,Bread,South Indian,True,True
14171,476,Uttapam,Repellat eligendi provident voluptatem mollitia pariatur dolorem error eaque ad fugit rerum.,167.17,Main Course,South Indian,True,True
14172,476,Idli Royal,Iusto tempora quis ut sit natus tempora distinctio ipsam.,129.58,Beverage,South Indian,False,True
14173,476,Idli Classic,Alias reiciendis nemo neque occaecati natus.,61.26,Bread,South Indian,False,True
14174,476,Dosa Classic,Temporibus possimus dolorum ut doloremque ut adipisci.,136.0,Salad,South Indian,True,True
14175,476,Sambar Classic,Consectetur modi tempora occaecati aut voluptatibus alias praesentium repellat ab quis dolor.,54.89,Bread,South Indian,True,True
14176,476,Idli,At modi modi quos doloremque asperiores perspiciatis veritatis architecto.,404.82,Main Course,South Indian,False,False
14177,476,Dosa Special,Impedit nesciunt nesciunt ipsum quasi ea neque earum repellendus.,175.16,Soup,South Indian,False,False
14178,476,Sambar Classic,Quis commodi impedit consectetur nam expedita accusantium possimus tempore asperiores.,107.73,Salad,South Indian,True,True
14179,476,Sambar Special,Laudantium necessitatibus porro iure harum quo odit commodi maxime a assumenda sed.,85.59,Beverage,South Indian,True,True
14180,476,Idli,Libero praesentium hic est minus cumque nesciunt.,43.14,Bread,South Indian,False,False
14181,476,Uttapam Deluxe,Recusandae quibusdam nostrum eius iusto quidem odio minima sint.,50.92,Beverage,South Indian,True,True
14182,476,Sambar Special,Quaerat magni impedit beatae nihil dolorem expedita laudantium saepe odit exercitationem quia.,561.79,Main Course,South Indian,True,True
14183,477,House Special Classic,Molestiae eos temporibus eveniet nesciunt cupiditate soluta nam dolorum voluptate praesentium ratione.,54.66,Appetizer,Beverages,False,False
14184,477,Special Dish Special,Expedita fugiat delectus ducimus excepturi soluta.,137.08,Beverage,Beverages,False,True
14185,477,Chef Special Deluxe,Recusandae laboriosam aut sit ad sapiente maiores mollitia vitae distinctio earum dicta.,144.29,Beverage,Beverages,True,True
14186,477,Special Dish Special,Facilis recusandae tenetur natus maxime enim repellat laboriosam quam a dolorum.,77.55,Bread,Beverages,True,True
14187,477,House Special,Quia distinctio quae cum magnam esse.,57.75,Appetizer,Beverages,True,False
14188,477,House Special Deluxe,Tenetur eos officia nam provident libero quidem deserunt mollitia explicabo.,34.35,Beverage,Beverages,True,True
14189,477,Chef Special Special,Laboriosam eius sapiente eaque rem facere rerum est quasi.,133.27,Beverage,Beverages,True,True
14190,477,Special Dish Deluxe,Et soluta porro laudantium necessitatibus reprehenderit eaque repudiandae nesciunt error.,54.93,Beverage,Beverages,True,True
14191,477,House Special,Maiores velit illum impedit voluptatum hic aut.,28.83,Bread,Beverages,False,False
14192,477,House Special Royal,Quidem dolores quisquam quo doloribus est commodi.,134.8,Soup,Beverages,False,True
14193,477,Special Dish Royal,Quidem quod excepturi odit suscipit iusto velit labore tempora.,153.77,Appetizer,Beverages,True,True
14194,477,Special Dish Classic,Quos nulla aliquam sapiente id possimus iusto quaerat fuga ipsa.,128.16,Soup,Beverages,True,True
14195,477,House Special,Minima quasi nemo deserunt nulla nobis consequatur quasi.,83.87,Appetizer,Beverages,False,True
14196,477,Special Dish Special,Assumenda natus eius dolorem ipsa ipsum iure a.,99.5,Appetizer,Beverages,True,True
14197,477,House Special,Autem ut dolor hic culpa quas doloremque distinctio quibusdam explicabo nulla sed.,298.22,Main Course,Beverages,True,True
14198,477,House Special,Possimus quasi vitae voluptatem tenetur consequuntur earum.,175.2,Soup,Beverages,False,True
14199,477,Special Dish Deluxe,Temporibus sed mollitia molestias earum hic voluptate.,208.29,Salad,Beverages,True,True
14200,477,House Special Classic,Molestiae eaque cupiditate exercitationem repellendus iure eligendi laborum.,45.87,Bread,Beverages,False,True
14201,477,Special Dish Royal,Sit mollitia placeat minus perspiciatis porro culpa pariatur tenetur quidem eaque id.,43.74,Bread,Beverages,False,True
14202,477,Chef Special Classic,Officia molestias deleniti eius iusto vel nemo ipsa ab.,110.3,Salad,Beverages,False,True
14203,477,Chef Special Special,Vitae quod ratione saepe optio corrupti a architecto laboriosam debitis.,107.8,Dessert,Beverages,False,True
14204,477,House Special Classic,Fugit provident cum asperiores illo provident beatae ex nesciunt ex sunt non iste voluptas.,47.59,Bread,Beverages,True,True
14205,477,Special Dish Deluxe,Saepe laborum repellendus iste molestiae iusto ea beatae amet quo.,123.72,Beverage,Beverages,True,True
14206,477,House Special Special,Quae beatae perspiciatis ipsum libero eum.,79.35,Beverage,Beverages,False,True
14207,477,Chef Special Deluxe,Accusamus quisquam sed aspernatur modi labore repellendus autem.,73.45,Beverage,Beverages,False,True
14208,477,Chef Special Classic,Quis eaque nemo alias nihil voluptates neque expedita fuga earum.,173.95,Dessert,Beverages,False,True
14209,477,House Special Special,Nobis ex esse esse corrupti voluptatum ducimus dolore animi est rem quia laborum.,181.32,Appetizer,Beverages,False,True
14210,477,House Special Special,Voluptatum esse sequi minima ut sapiente nostrum minima repellendus vero.,74.95,Beverage,Beverages,True,False
14211,477,Chef Special Deluxe,Eaque rem cumque quas sequi explicabo tempore ratione ab.,147.09,Soup,Beverages,False,True
14212,477,Chef Special Classic,Quia exercitationem officia non laborum laborum temporibus at.,39.3,Beverage,Beverages,False,False
14213,477,Special Dish,Adipisci reprehenderit distinctio maxime sunt harum ratione.,31.9,Beverage,Beverages,False,True
14214,477,Chef Special Classic,Sapiente praesentium nobis corrupti nam iure.,146.62,Soup,Beverages,True,True
14215,477,Special Dish Special,Laudantium aliquam fugiat non dignissimos numquam dolor harum earum corrupti suscipit enim ducimus.,123.72,Dessert,Beverages,False,True
14216,477,Chef Special Classic,Aliquam eligendi rerum consectetur velit laboriosam reiciendis enim expedita odit consequatur optio rem.,150.5,Soup,Beverages,True,True
14217,477,House Special Special,Ullam assumenda corporis quaerat cumque voluptate laboriosam sed optio.,241.8,Salad,Beverages,False,True
14218,477,House Special Royal,Mollitia deserunt architecto id et vero magnam aliquam.,140.08,Dessert,Beverages,True,True
14219,477,Special Dish Royal,Omnis in eligendi eligendi animi delectus quas consectetur magnam debitis a id.,127.62,Dessert,Beverages,False,True
14220,477,Chef Special Royal,Iure aspernatur suscipit dolor adipisci aliquam officia aspernatur molestiae nulla odio magni quasi.,326.69,Main Course,Beverages,False,True
14221,477,House Special,Nobis ab nihil excepturi quibusdam at dolorem voluptatem repellat reiciendis sapiente eos.,133.34,Soup,Beverages,False,False
14222,477,Chef Special Royal,Quod inventore totam voluptatum ipsa omnis neque voluptatibus nostrum ab in odio dolores.,167.69,Salad,Beverages,False,True
14223,478,Special Dish,Consequatur animi illum culpa odit consequatur nesciunt doloremque accusantium minima.,443.79,Main Course,Street Food,True,False
14224,478,Special Dish Royal,Voluptate repellendus repellendus odio nihil earum dolorum dolor quisquam.,128.85,Soup,Street Food,False,True
14225,478,House Special Royal,Sed illum adipisci eaque alias architecto qui non similique.,540.42,Main Course,Street Food,True,True
14226,478,Special Dish Special,Praesentium earum nostrum minus placeat expedita exercitationem ratione cumque non blanditiis ad.,531.71,Main Course,Street Food,True,True
14227,478,Chef Special Royal,Eos quod ad repellendus asperiores tempora totam asperiores error ipsa in eligendi.,143.5,Dessert,Street Food,True,True
14228,478,House Special Royal,Amet eaque eum id commodi fugiat officiis voluptatem dicta ea atque quis.,133.47,Dessert,Street Food,False,True
14229,478,Chef Special,Modi laborum nemo deleniti itaque error laudantium ab iure ab nemo vel.,79.58,Beverage,Street Food,True,True
14230,478,Chef Special Special,Repellendus ipsa eius eligendi laborum neque.,133.73,Beverage,Street Food,True,True
14231,478,Chef Special Special,Qui assumenda est doloribus nulla culpa id natus non placeat dolor provident.,208.57,Salad,Street Food,True,True
14232,478,House Special Classic,Ipsam at a quidem distinctio placeat.,171.02,Main Course,Street Food,True,True
14233,478,House Special,Eligendi illo placeat reiciendis alias a ex saepe fugit.,49.13,Bread,Street Food,True,True
14234,478,Special Dish Royal,Quibusdam amet aspernatur nesciunt sed delectus dolores id facilis doloremque minima adipisci quia.,61.33,Bread,Street Food,False,False
14235,478,Special Dish Special,Itaque voluptates exercitationem modi magni quisquam mollitia sit.,351.99,Main Course,Street Food,True,True
14236,478,Special Dish Royal,Illo molestias minus amet qui voluptate esse animi modi a iste culpa.,113.86,Salad,Street Food,False,True
14237,478,Special Dish Classic,Libero voluptates esse quam facere suscipit porro porro quod in maiores a illo.,106.49,Dessert,Street Food,False,True
14238,478,House Special Classic,Laboriosam distinctio tempore dolorum doloremque beatae expedita eius laudantium modi.,158.84,Salad,Street Food,True,True
14239,478,House Special Classic,Rerum ut accusamus fugiat omnis provident laborum natus id ab exercitationem.,91.77,Soup,Street Food,False,True
14240,478,Special Dish,Occaecati facere animi ratione fugit quod facere quaerat natus saepe.,139.64,Beverage,Street Food,False,True
14241,478,Special Dish Deluxe,A harum deserunt reprehenderit magnam in facilis veritatis eum ipsam dolores magnam.,78.96,Bread,Street Food,True,True
14242,478,Chef Special Classic,Doloribus in aperiam ex possimus quas nemo excepturi assumenda modi.,135.96,Beverage,Street Food,True,True
14243,478,Special Dish Royal,Earum modi modi est alias animi sequi magnam molestiae.,166.19,Dessert,Street Food,False,True
14244,478,House Special Special,Optio earum cupiditate quisquam id earum.,94.51,Beverage,Street Food,False,True
14245,478,Special Dish Royal,Nihil dolor similique ipsum tenetur enim inventore tenetur velit maxime porro.,90.72,Dessert,Street Food,False,True
14246,478,Special Dish Classic,Quasi amet ullam quidem ullam eum quis.,181.44,Main Course,Street Food,False,False
14247,478,Chef Special Deluxe,Repudiandae perferendis debitis minus dolorum perspiciatis quidem perferendis architecto optio saepe pariatur perferendis.,196.73,Salad,Street Food,True,True
14248,478,Special Dish Classic,Reiciendis repellendus temporibus voluptatum repellendus nesciunt maiores porro et voluptas asperiores aut.,167.37,Soup,Street Food,True,True
14249,479,House Special Classic,Molestias similique totam beatae totam sit ipsa voluptate numquam corrupti facilis.,102.09,Appetizer,Gujarati,True,True
14250,479,Chef Special Special,Earum dolore est illo deleniti in perferendis.,71.21,Beverage,Gujarati,True,False
14251,479,Chef Special Deluxe,Eveniet ad accusamus voluptatibus vitae repellendus cupiditate voluptas laboriosam.,35.85,Beverage,Gujarati,False,True
14252,479,House Special,Dolor consequatur officiis veniam rerum asperiores adipisci est occaecati.,60.78,Bread,Gujarati,True,True
14253,479,Special Dish Royal,Sequi commodi aperiam amet sunt delectus optio illum quasi temporibus.,190.53,Salad,Gujarati,True,True
14254,479,Chef Special Deluxe,Excepturi consequuntur rem sapiente modi voluptatibus quod.,364.58,Main Course,Gujarati,False,True
14255,479,Chef Special Royal,Ullam quia aspernatur asperiores molestiae corporis culpa reprehenderit.,48.68,Beverage,Gujarati,True,True
14256,479,House Special Special,Rem ad deserunt quis distinctio aspernatur nulla qui.,110.93,Beverage,Gujarati,False,True
14257,479,Special Dish Special,Distinctio provident reprehenderit maiores dolores dolorem fugiat voluptatem sit consectetur magni tenetur.,55.59,Bread,Gujarati,False,True
14258,479,Special Dish Royal,Ipsum eos minus amet nostrum odit rerum adipisci suscipit explicabo labore.,72.05,Bread,Gujarati,True,False
14259,479,Chef Special,Repellendus sit perspiciatis consequuntur nobis totam earum corrupti necessitatibus exercitationem rerum dolore nam.,58.33,Bread,Gujarati,False,True
14260,479,Special Dish Royal,Magni unde at aspernatur labore illum hic possimus inventore labore.,127.78,Dessert,Gujarati,True,True
14261,479,Special Dish Classic,Neque quo omnis nihil autem blanditiis iste eveniet ullam.,139.71,Salad,Gujarati,False,True
14262,479,Chef Special Deluxe,Praesentium illo quis laborum dolores iusto perferendis deleniti iure mollitia nobis.,108.35,Soup,Gujarati,True,True
14263,479,House Special Classic,Repellendus quae magni id tempora veniam veritatis debitis eos inventore cupiditate.,94.26,Soup,Gujarati,False,True
14264,479,Chef Special,Sit maxime libero eum dignissimos est.,123.08,Salad,Gujarati,False,True
14265,479,Special Dish,Aperiam sequi minima rem dolores voluptates quis enim odit.,552.1,Main Course,Gujarati,False,True
14266,479,House Special Classic,Nulla minus maxime sed magni blanditiis ipsum odio deserunt explicabo quo odio.,183.36,Salad,Gujarati,False,True
14267,479,Special Dish Classic,Quibusdam cumque non eius libero praesentium quasi.,25.83,Bread,Gujarati,False,True
14268,479,Chef Special Special,Consequatur officiis occaecati id dicta similique tempore porro aut sint laboriosam consequatur.,325.76,Main Course,Gujarati,True,True
14269,479,Chef Special Special,Fuga quibusdam vitae in labore ex qui voluptas ipsa laboriosam voluptate itaque.,132.92,Dessert,Gujarati,True,True
14270,480,Chef Special Classic,Atque repellat reiciendis commodi similique tempore necessitatibus voluptatem odit consectetur eveniet.,81.98,Dessert,Bakery,False,False
14271,480,House Special Special,Ab ipsa doloribus modi perspiciatis illo quaerat dolor officia.,141.14,Appetizer,Bakery,False,True
14272,480,House Special Special,Totam veritatis hic voluptatum itaque reprehenderit necessitatibus.,98.58,Beverage,Bakery,False,True
14273,480,Chef Special,Incidunt dolore accusamus id odio molestiae odit facere accusamus sequi.,115.72,Soup,Bakery,False,True
14274,480,Chef Special Classic,Repellendus rem illum nesciunt porro iusto tempora.,170.77,Soup,Bakery,False,True
14275,480,House Special Special,Harum voluptatum fuga iste et quae corrupti rerum fuga animi corrupti.,75.11,Beverage,Bakery,False,True
14276,480,Chef Special Deluxe,Accusantium distinctio sint fugit consequuntur reprehenderit totam explicabo accusantium corrupti earum.,69.7,Bread,Bakery,True,False
14277,480,Special Dish Classic,Sint est rem rerum iure doloremque impedit minus error neque.,22.74,Bread,Bakery,True,True
14278,480,Special Dish Classic,Voluptate quaerat cum fugiat itaque omnis numquam ipsa fugiat.,99.96,Dessert,Bakery,False,True
14279,480,Special Dish,Placeat magnam doloremque atque nihil possimus repudiandae perspiciatis.,152.92,Soup,Bakery,True,True
14280,480,Special Dish,Magni eum deserunt quisquam possimus similique amet voluptates quasi.,61.58,Appetizer,Bakery,True,True
14281,480,Chef Special Special,Molestiae illum dolorem fuga quos est nisi necessitatibus hic non ex unde.,133.55,Dessert,Bakery,False,True
14282,480,Chef Special,Pariatur molestiae illo aut molestiae nobis quasi perferendis.,306.35,Main Course,Bakery,False,True
14283,480,Special Dish Deluxe,Est consequatur voluptate temporibus ut quam odio eaque eius et minus et.,177.73,Dessert,Bakery,True,True
14284,480,Chef Special Royal,Ratione sint nihil assumenda adipisci et necessitatibus suscipit praesentium maxime unde iste.,158.6,Dessert,Bakery,True,True
14285,480,House Special Royal,Commodi ut architecto odit vero quidem.,390.28,Main Course,Bakery,True,True
14286,480,Special Dish Special,Aliquid velit deserunt occaecati eaque deserunt debitis pariatur minima recusandae alias earum tenetur.,68.23,Bread,Bakery,False,True
14287,480,Special Dish Deluxe,Quibusdam odio quisquam recusandae distinctio vitae officia sequi suscipit amet mollitia commodi.,110.02,Dessert,Bakery,False,True
14288,480,Special Dish,In cum quis nulla architecto neque deleniti reprehenderit harum.,125.43,Soup,Bakery,False,True
14289,480,Chef Special,Reprehenderit repellat ullam veniam quia iste pariatur fuga porro.,110.13,Dessert,Bakery,True,True
